11879;Pengeluaran;2013;1;28;15;68;1610934.36;1238507.66
11880;Pengeluaran;2013;1;28;15;69;2700274.55;2021880.15
11881;Pengeluaran;2013;1;28;16;56;3079058.19;2485894.74
11882;Pengeluaran;2013;1;28;16;57;265035.38;176259.89
11883;Pengeluaran;2013;1;28;16;58;567054.26;422589.39
11884;Pengeluaran;2013;1;28;16;59;589874.37;411239.6
11885;Pengeluaran;2013;1;28;16;60;954092.59;756071.05
11886;Pengeluaran;2013;1;28;16;61;188306.15;140681.57
11887;Pengeluaran;2013;1;28;16;62;121287.15;88577.85
11888;Pengeluaran;2013;1;28;16;63;65225.57;49198.14
11889;Pengeluaran;2013;1;28;16;64;852985.94;659457.41
11890;Pengeluaran;2013;1;28;16;65;2366695.12;1796874.3
11891;Pengeluaran;2013;1;28;16;66;1157041.76;865319.3
11892;Pengeluaran;2013;1;28;16;67;71526.56;166336.01
11893;Pengeluaran;2013;1;28;16;68;3153709.93;2431893.16
11894;Pengeluaran;2013;1;28;16;69;3539313.89;2741493.27
11895;Pengeluaran;2013;2;29;1;56;37901554.26;31271104.33
11896;Pengeluaran;2013;2;29;1;57;2713569.38;2089330.56
11897;Pengeluaran;2013;2;29;1;58;5660799.03;4735053.06
11898;Pengeluaran;2013;2;29;1;59;6228249.15;4976739.85
11899;Pengeluaran;2013;2;29;1;60;12536767.15;10363024.1
11900;Pengeluaran;2013;2;29;1;61;2414721.39;1956501.26
11901;Pengeluaran;2013;2;29;1;62;2702052.4;2177080.37
11902;Pengeluaran;2013;2;29;1;63;1317794.44;1120877.53
11903;Pengeluaran;2013;2;29;1;64;13378584.53;10758905.73
11904;Pengeluaran;2013;2;29;1;65;29252553.99;24386696.44
11905;Pengeluaran;2013;2;29;1;66;7971315.35;7007624.52
11906;Pengeluaran;2013;2;29;1;67;2129616.63;1843766.52
11907;Pengeluaran;2013;2;29;1;68;48767056.79;38679494.02
11908;Pengeluaran;2013;2;29;1;69;51157558.16;41189401.45
11909;Pengeluaran;2013;2;29;2;56;983457.24;791549.7
11910;Pengeluaran;2013;2;29;2;57;67597.31;49505.24
11911;Pengeluaran;2013;2;29;2;58;153947.44;119622.93
11912;Pengeluaran;2013;2;29;2;59;149662.86;114959.23
11913;Pengeluaran;2013;2;29;2;60;258768.02;214996.88
11914;Pengeluaran;2013;2;29;2;61;37587.28;29386.36
11915;Pengeluaran;2013;2;29;2;62;74037.76;57612.96
11916;Pengeluaran;2013;2;29;2;63;27384.46;22090.45
11917;Pengeluaran;2013;2;29;2;64;571934.6;507694.88
11918;Pengeluaran;2013;2;29;2;65;1158382.68;944791.21
11919;Pengeluaran;2013;2;29;2;66;92425.78;83282.85
11920;Pengeluaran;2013;2;29;2;67;32007.17;28890.26
11921;Pengeluaran;2013;2;29;2;68;800701.61;522965.78
11922;Pengeluaran;2013;2;29;2;69;1527033.79;1190973.85
11923;Pengeluaran;2013;2;29;3;56;2495607.66;2000102.54
11924;Pengeluaran;2013;2;29;3;57;159664.65;131682.11
11925;Pengeluaran;2013;2;29;3;58;442162.28;359265.38
11926;Pengeluaran;2013;2;29;3;59;401625.3;312233.46
11927;Pengeluaran;2013;2;29;3;60;750650.43;606733.66
11928;Pengeluaran;2013;2;29;3;61;94607.06;77702.36
11929;Pengeluaran;2013;2;29;3;62;200808.18;170493.9
11930;Pengeluaran;2013;2;29;3;63;64968.87;54674.18
11931;Pengeluaran;2013;2;29;3;64;977491.33;783641.42
11932;Pengeluaran;2013;2;29;3;65;1484019.87;1253006.07
11933;Pengeluaran;2013;2;29;3;66;271763.6;225115.75
11934;Pengeluaran;2013;2;29;3;67;91764.93;78539.54
11935;Pengeluaran;2013;2;29;3;68;1859995.64;1684490.27
11936;Pengeluaran;2013;2;29;3;69;2107796.35;1828389.83
11937;Pengeluaran;2013;2;29;4;56;1345443.26;1061840.8
11938;Pengeluaran;2013;2;29;4;57;114909.9;85305.47
11939;Pengeluaran;2013;2;29;4;58;263732.87;233545.92
11940;Pengeluaran;2013;2;29;4;59;260307.57;212607.47
11941;Pengeluaran;2013;2;29;4;60;425089.88;342964.17
11942;Pengeluaran;2013;2;29;4;61;49604.15;41144.6
11943;Pengeluaran;2013;2;29;4;62;103060.7;82115.79
11944;Pengeluaran;2013;2;29;4;63;73216.43;60571.63
11945;Pengeluaran;2013;2;29;4;64;595724.09;473480.32
11946;Pengeluaran;2013;2;29;4;65;1647327.15;1376872.14
11947;Pengeluaran;2013;2;29;4;66;288632.76;250124.51
11948;Pengeluaran;2013;2;29;4;67;124422.13;106526.43
11949;Pengeluaran;2013;2;29;4;68;1045287.98;701841.08
11950;Pengeluaran;2013;2;29;4;69;1986442.02;1503328.38
11951;Pengeluaran;2013;2;29;5;56;1988896.89;1540421.74
11952;Pengeluaran;2013;2;29;5;57;120348.27;99846.53
11953;Pengeluaran;2013;2;29;5;58;235939.87;214508.24
11954;Pengeluaran;2013;2;29;5;59;272602.36;228805.79
11955;Pengeluaran;2013;2;29;5;60;657345.5;553931.99
11956;Pengeluaran;2013;2;29;5;61;73078.41;57826.82
11957;Pengeluaran;2013;2;29;5;62;151837.08;122100.87
11958;Pengeluaran;2013;2;29;5;63;92215.98;81190.17
11959;Pengeluaran;2013;2;29;5;64;665750.54;582793.95
11960;Pengeluaran;2013;2;29;5;65;1263625.14;1029974.51
11961;Pengeluaran;2013;2;29;5;66;376447.33;326879.53
11962;Pengeluaran;2013;2;29;5;67;110220.61;102481.47
11963;Pengeluaran;2013;2;29;5;68;1376047.03;1200336.46
11964;Pengeluaran;2013;2;29;5;69;2114945.34;1718197.29
11965;Pengeluaran;2013;2;29;6;56;1784364.93;1531132.63
11966;Pengeluaran;2013;2;29;6;57;156581.16;123958.72
11967;Pengeluaran;2013;2;29;6;58;278074.55;227256.79
11968;Pengeluaran;2013;2;29;6;59;273078.5;228590.42
11969;Pengeluaran;2013;2;29;6;60;572054.27;467682.64
11970;Pengeluaran;2013;2;29;6;61;101401.69;80568.85
11971;Pengeluaran;2013;2;29;6;62;78722.67;63189.26
11972;Pengeluaran;2013;2;29;6;63;80142.52;64109.76
11973;Pengeluaran;2013;2;29;6;64;761731.32;555362.33
11974;Pengeluaran;2013;2;29;6;65;850127.25;741954.99
11975;Pengeluaran;2013;2;29;6;66;201408.08;186040.81
11976;Pengeluaran;2013;2;29;6;67;88634.11;59920.08
11977;Pengeluaran;2013;2;29;6;68;1576002.02;1281013.3
11978;Pengeluaran;2013;2;29;6;69;1798138.21;1466488.18
11979;Pengeluaran;2013;2;29;7;56;3617763.35;3052514.56
11980;Pengeluaran;2013;2;29;7;57;266084.55;207450.05
11981;Pengeluaran;2013;2;29;7;58;673070.59;599549.23
11982;Pengeluaran;2013;2;29;7;59;795676.06;656251.88
11983;Pengeluaran;2013;2;29;7;60;1205173.49;982343.81
11984;Pengeluaran;2013;2;29;7;61;136522.22;115955.93
11985;Pengeluaran;2013;2;29;7;62;195796.08;163895.57
11986;Pengeluaran;2013;2;29;7;63;145293.06;123726.12
11987;Pengeluaran;2013;2;29;7;64;1332928.97;1083848.81
11988;Pengeluaran;2013;2;29;7;65;2531632.36;2249089.85
11989;Pengeluaran;2013;2;29;7;66;750817.33;670716.53
11990;Pengeluaran;2013;2;29;7;67;156563.77;144546.63
11991;Pengeluaran;2013;2;29;7;68;2975597.9;2477456.31
11992;Pengeluaran;2013;2;29;7;69;4069019.7;3457343.13
11993;Pengeluaran;2013;2;29;8;56;1963959.84;1598728.78
11994;Pengeluaran;2013;2;29;8;57;110704.1;85394.83
11995;Pengeluaran;2013;2;29;8;58;236914.42;200559.31
